STATE,COUNTY,STATION_ID,DIR,URB_RURAL,F_SYSTEM,ROUTE_SIGN,ROUTE_NUMBER,LAT,LONG,STATE_NAME,COUNTY_NAME,REPCTY
6.0,57.0,033260,3.0,U,1.0,,80.0,39.35545,-120.145989,CA,Nevada County,107
6.0,57.0,033260,7.0,U,1.0,,80.0,39.35545,-120.145989,CA,Nevada County,107
6.0,57.0,033290,1.0,U,3.0,,49.0,39.140857,-121.071202,CA,Nevada County,107
6.0,57.0,033290,5.0,U,3.0,,49.0,39.140857,-121.071202,CA,Nevada County,107
6.0,57.0,037620,3.0,U,1.0,,80.0,39.36721,-120.11526,CA,Nevada County,107
6.0,57.0,037620,7.0,U,1.0,,80.0,39.36721,-120.11526,CA,Nevada County,107
6.0,113.0,030750,1.0,U,1.0,10.0,5.0,38.684705,-121.751127,CA,Yolo County,59
6.0,113.0,030750,5.0,U,1.0,10.0,5.0,38.684705,-121.751127,CA,Yolo County,59
6.0,113.0,030790,1.0,R,1.0,,5.0,38.847913,-121.93985,CA,Yolo County,59
6.0,113.0,030790,5.0,R,1.0,,5.0,38.847913,-121.93985,CA,Yolo County,59
6.0,113.0,030800,1.0,R,1.0,,5.0,38.847913,-121.93985,CA,Yolo County,59
6.0,113.0,030800,5.0,R,1.0,,5.0,38.847913,-121.93985,CA,Yolo County,59
6.0,113.0,034090,3.0,U,1.0,,50.0,38.575283,-121.559791,CA,Yolo County,59
6.0,113.0,034090,7.0,U,1.0,,50.0,38.575283,-121.559791,CA,Yolo County,59
6.0,113.0,039550,1.0,U,1.0,,505.0,38.5314,-121.95296,CA,Yolo County,59
6.0,113.0,039550,5.0,U,1.0,,505.0,38.5314,-121.95296,CA,Yolo County,59
6.0,113.0,039720,3.0,U,1.0,,80.0,38.598189,-121.547817,CA,Yolo County,59
6.0,113.0,039720,7.0,U,1.0,,80.0,38.598189,-121.547817,CA,Yolo County,59
6.0,113.0,043460,3.0,U,1.0,,80.0,38.537583,-121.7384,CA,Yolo County,59
6.0,113.0,043460,7.0,U,1.0,,80.0,38.537583,-121.7384,CA,Yolo County,59
6.0,61.0,032000,1.0,R,3.0,4.0,49.0,38.978191,-121.108313,CA,Placer County,37
6.0,61.0,032000,5.0,R,3.0,4.0,49.0,38.978191,-121.108313,CA,Placer County,37
6.0,61.0,032080,1.0,U,3.0,,49.0,38.904086,-121.065652,CA,Placer County,37
6.0,61.0,032080,5.0,U,3.0,,49.0,38.904086,-121.065652,CA,Placer County,37
6.0,61.0,032090,1.0,U,3.0,,49.0,38.904086,-121.065652,CA,Placer County,37
6.0,61.0,032090,5.0,U,3.0,,49.0,38.904086,-121.065652,CA,Placer County,37
6.0,61.0,034500,3.0,U,1.0,,80.0,38.72467,-121.290459,CA,Placer County,37
6.0,61.0,034500,7.0,U,1.0,,80.0,38.72467,-121.290459,CA,Placer County,37
6.0,61.0,034510,3.0,U,1.0,,80.0,38.802879,-121.205535,CA,Placer County,37
6.0,61.0,034510,7.0,U,1.0,,80.0,38.802879,-121.205535,CA,Placer County,37
6.0,61.0,034520,3.0,U,1.0,,80.0,38.765683,-121.255478,CA,Placer County,37
6.0,61.0,034520,7.0,U,1.0,,80.0,38.765683,-121.255478,CA,Placer County,37
6.0,61.0,034540,3.0,U,1.0,,80.0,38.90004,-121.074863,CA,Placer County,37
6.0,61.0,034540,7.0,U,1.0,,80.0,38.90004,-121.074863,CA,Placer County,37
6.0,61.0,034550,3.0,U,1.0,,80.0,38.878189,-121.125851,CA,Placer County,37
6.0,61.0,034550,7.0,U,1.0,,80.0,38.878189,-121.125851,CA,Placer County,37
6.0,61.0,034580,3.0,U,1.0,,80.0,38.969778,-121.017724,CA,Placer County,37
6.0,61.0,034580,7.0,U,1.0,,80.0,38.969778,-121.017724,CA,Placer County,37
6.0,61.0,034590,3.0,R,1.0,,80.0,39.188176,-120.832094,CA,Placer County,37
6.0,61.0,034590,7.0,R,1.0,,80.0,39.188176,-120.832094,CA,Placer County,37
6.0,61.0,036590,1.0,R,4.0,,89.0,39.204807,-120.199444,CA,Placer County,37
6.0,61.0,036590,5.0,R,4.0,,89.0,39.204807,-120.199444,CA,Placer County,37
6.0,61.0,037530,3.0,R,1.0,,80.0,39.314237,-120.445983,CA,Placer County,37
6.0,61.0,037530,7.0,R,1.0,,80.0,39.314237,-120.445983,CA,Placer County,37
6.0,61.0,099910,1.0,U,4.0,,28.0,39.22736,-120.005709,CA,Placer County,37
6.0,61.0,099910,5.0,U,4.0,,28.0,39.22736,-120.005709,CA,Placer County,37
6.0,61.0,099970,1.0,U,4.0,,28.0,39.22736,-120.005709,CA,Placer County,37
6.0,61.0,099970,5.0,U,4.0,,28.0,39.22736,-120.005709,CA,Placer County,37
6.0,7.0,032010,1.0,U,3.0,,99.0,39.754188,-121.845142,CA,Butte County,107
6.0,7.0,032010,5.0,U,3.0,,99.0,39.754188,-121.845142,CA,Butte County,107
6.0,7.0,033400,3.0,R,3.0,,70.0,39.308306,-121.595381,CA,Butte County,107
6.0,7.0,033400,7.0,R,3.0,,70.0,39.308306,-121.595381,CA,Butte County,107
6.0,7.0,035710,1.0,R,3.0,,99.0,39.415027,-121.688095,CA,Butte County,107
6.0,7.0,035710,5.0,R,3.0,,99.0,39.415027,-121.688095,CA,Butte County,107
6.0,7.0,036340,3.0,R,4.0,,70.0,39.601819,-121.618573,CA,Butte County,107
6.0,7.0,036340,7.0,R,4.0,,70.0,39.601819,-121.618573,CA,Butte County,107
6.0,7.0,036350,3.0,R,4.0,,70.0,39.601819,-121.618573,CA,Butte County,107
6.0,7.0,036350,7.0,R,4.0,,70.0,39.601819,-121.618573,CA,Butte County,107
6.0,7.0,036370,3.0,R,4.0,,70.0,39.60156,-121.61893,CA,Butte County,107
6.0,7.0,036370,7.0,R,4.0,,70.0,39.60156,-121.61893,CA,Butte County,107
6.0,7.0,036380,3.0,R,4.0,,70.0,39.60156,-121.61893,CA,Butte County,107
6.0,7.0,036380,7.0,R,4.0,,70.0,39.60156,-121.61893,CA,Butte County,107
6.0,21.0,032020,1.0,R,1.0,,5.0,39.5388,-122.21474,CA,Glenn County,107
6.0,21.0,032020,5.0,R,1.0,,5.0,39.5388,-122.21474,CA,Glenn County,107
6.0,21.0,035730,1.0,R,4.0,,45.0,39.521813,-122.014027,CA,Glenn County,107
6.0,21.0,035730,5.0,R,4.0,,45.0,39.521813,-122.014027,CA,Glenn County,107
6.0,17.0,032040,1.0,U,3.0,,49.0,38.727525,-120.804485,CA,El Dorado County,37
6.0,17.0,032040,5.0,U,3.0,,49.0,38.727525,-120.804485,CA,El Dorado County,37
6.0,17.0,032050,1.0,U,3.0,,49.0,38.727525,-120.804485,CA,El Dorado County,37
6.0,17.0,032050,5.0,U,3.0,,49.0,38.727525,-120.804485,CA,El Dorado County,37
6.0,17.0,032400,3.0,U,3.0,,50.0,38.728159,-120.805385,CA,El Dorado County,37
6.0,17.0,032400,7.0,U,3.0,,50.0,38.728159,-120.805385,CA,El Dorado County,37
6.0,17.0,032410,3.0,U,3.0,,50.0,38.728159,-120.805385,CA,El Dorado County,37
6.0,17.0,032410,7.0,U,3.0,,50.0,38.728159,-120.805385,CA,El Dorado County,37
6.0,17.0,033860,3.0,U,3.0,,50.0,38.955212,-119.944762,CA,El Dorado County,37
6.0,17.0,033860,7.0,U,3.0,,50.0,38.955212,-119.944762,CA,El Dorado County,37
6.0,17.0,033880,3.0,U,3.0,,50.0,38.955212,-119.944762,CA,El Dorado County,37
6.0,17.0,033880,7.0,U,3.0,,50.0,38.955212,-119.944762,CA,El Dorado County,37
6.0,17.0,036540,1.0,R,4.0,,89.0,38.933589,-120.049689,CA,El Dorado County,37
6.0,17.0,036540,5.0,R,4.0,,89.0,38.933589,-120.049689,CA,El Dorado County,37
6.0,17.0,036550,1.0,U,3.0,,89.0,38.851021,-120.022309,CA,El Dorado County,37
6.0,17.0,036550,5.0,U,3.0,,89.0,38.851021,-120.022309,CA,El Dorado County,37
6.0,101.0,033440,1.0,R,2.0,,99.0,38.852729,-121.544443,CA,Sutter County,37
6.0,101.0,033440,5.0,R,2.0,,99.0,38.852729,-121.544443,CA,Sutter County,37
6.0,101.0,035470,1.0,R,2.0,,99.0,38.852729,-121.544443,CA,Sutter County,37
6.0,101.0,035470,5.0,R,2.0,,99.0,38.852729,-121.544443,CA,Sutter County,37
6.0,101.0,035530,1.0,U,3.0,,99.0,39.127324,-121.634521,CA,Sutter County,37
6.0,101.0,035530,5.0,U,3.0,,99.0,39.127324,-121.634521,CA,Sutter County,37
6.0,101.0,035560,1.0,R,3.0,,99.0,39.003431,-121.631349,CA,Sutter County,37
6.0,101.0,035560,5.0,R,3.0,,99.0,39.003431,-121.631349,CA,Sutter County,37
6.0,101.0,035570,1.0,R,3.0,,99.0,39.003431,-121.631349,CA,Sutter County,37
6.0,101.0,035570,5.0,R,3.0,,99.0,39.003431,-121.631349,CA,Sutter County,37
6.0,101.0,035620,1.0,U,3.0,,99.0,39.141827,-121.634559,CA,Sutter County,37
6.0,101.0,035620,5.0,U,3.0,,99.0,39.141827,-121.634559,CA,Sutter County,37
6.0,101.0,036100,3.0,R,2.0,,99.0,38.844927,-121.543506,CA,Sutter County,37
6.0,101.0,036100,7.0,R,2.0,,99.0,38.844927,-121.543506,CA,Sutter County,37
6.0,63.0,033820,3.0,R,4.0,,70.0,39.784482,-120.620083,CA,Plumas County,93
6.0,63.0,033820,7.0,R,4.0,,70.0,39.784482,-120.620083,CA,Plumas County,93
6.0,63.0,033830,3.0,R,4.0,,70.0,39.784482,-120.620083,CA,Plumas County,93
6.0,63.0,033830,7.0,R,4.0,,70.0,39.784482,-120.620083,CA,Plumas County,93
6.0,63.0,095300,1.0,R,4.0,,36.0,40.277996,-121.254117,CA,Plumas County,93
6.0,63.0,095300,5.0,R,4.0,,36.0,40.277996,-121.254117,CA,Plumas County,93
6.0,63.0,099170,1.0,R,4.0,,36.0,40.277996,-121.254117,CA,Plumas County,93
6.0,63.0,099170,5.0,R,4.0,,36.0,40.277996,-121.254117,CA,Plumas County,93
6.0,115.0,036170,3.0,U,2.0,,70.0,39.102528,-121.550562,CA,Yuba County,107
6.0,115.0,036170,7.0,U,2.0,,70.0,39.102528,-121.550562,CA,Yuba County,107
6.0,115.0,036200,3.0,U,2.0,,70.0,39.129556,-121.585443,CA,Yuba County,107
6.0,115.0,036200,7.0,U,2.0,,70.0,39.129556,-121.585443,CA,Yuba County,107
6.0,95.0,043340,3.0,U,1.0,,80.0,38.240049,-122.092023,CA,Solano County,37
6.0,95.0,043340,7.0,U,1.0,,80.0,38.240049,-122.092023,CA,Solano County,37
6.0,95.0,043410,3.0,U,1.0,,780.0,38.089008,-122.221298,CA,Solano County,37
6.0,95.0,043410,7.0,U,1.0,,780.0,38.089008,-122.221298,CA,Solano County,37
6.0,95.0,049010,3.0,U,1.0,,80.0,38.39586,-121.924008,CA,Solano County,37
6.0,95.0,049010,7.0,U,1.0,,80.0,38.39586,-121.924008,CA,Solano County,37
6.0,95.0,049030,1.0,U,1.0,,505.0,38.417064,-121.944221,CA,Solano County,37
6.0,95.0,049030,5.0,U,1.0,,505.0,38.417064,-121.944221,CA,Solano County,37
6.0,97.0,044040,1.0,U,2.0,,101.0,38.431146,-122.715377,CA,Sonoma County,37
6.0,97.0,044040,5.0,U,2.0,,101.0,38.431146,-122.715377,CA,Sonoma County,37
6.0,97.0,049080,3.0,R,3.0,,37.0,38.139791,-122.466882,CA,Sonoma County,37
6.0,97.0,049080,7.0,R,3.0,,37.0,38.139791,-122.466882,CA,Sonoma County,37
6.0,97.0,049150,3.0,R,3.0,,37.0,38.139791,-122.466882,CA,Sonoma County,37
6.0,97.0,049150,7.0,R,3.0,,37.0,38.139791,-122.466882,CA,Sonoma County,37
6.0,85.0,044320,1.0,U,2.0,,17.0,37.226341,-121.975222,CA,Santa Clara County,59
6.0,85.0,044320,5.0,U,2.0,,17.0,37.226341,-121.975222,CA,Santa Clara County,59
6.0,85.0,049070,3.0,R,3.0,,152.0,37.012726,-121.344319,CA,Santa Clara County,59
6.0,85.0,049070,7.0,R,3.0,,152.0,37.012726,-121.344319,CA,Santa Clara County,59
6.0,85.0,049110,1.0,U,2.0,,101.0,37.059385,-121.584555,CA,Santa Clara County,59
6.0,85.0,049110,5.0,U,2.0,,101.0,37.059385,-121.584555,CA,Santa Clara County,59
6.0,13.0,049000,1.0,U,1.0,,680.0,37.723637,-121.940148,CA,Contra Costa County,37
6.0,13.0,049000,5.0,U,1.0,,680.0,37.723637,-121.940148,CA,Contra Costa County,37
6.0,13.0,049020,3.0,U,1.0,,80.0,37.993427,-122.301588,CA,Contra Costa County,37
6.0,13.0,049020,7.0,U,1.0,,80.0,37.993427,-122.301588,CA,Contra Costa County,37
6.0,13.0,070370,1.0,U,1.0,,80.0,37.993427,-122.301588,CA,Contra Costa County,37
6.0,13.0,070370,5.0,U,1.0,,80.0,37.993427,-122.301588,CA,Contra Costa County,37
6.0,81.0,049040,1.0,U,1.0,,280.0,37.449772,-122.277601,CA,San Mateo County,59
6.0,81.0,049040,5.0,U,1.0,,280.0,37.449772,-122.277601,CA,San Mateo County,59
6.0,81.0,049050,1.0,U,2.0,3.0,101.0,37.598467,-122.374125,CA,San Mateo County,59
6.0,81.0,049050,5.0,U,2.0,3.0,101.0,37.598467,-122.374125,CA,San Mateo County,59
6.0,81.0,049100,3.0,U,2.0,,92.0,37.566167,-122.270574,CA,San Mateo County,59
6.0,81.0,049100,7.0,U,2.0,,92.0,37.566167,-122.270574,CA,San Mateo County,59
6.0,55.0,049060,3.0,R,4.0,4.0,12.0,38.215109,-122.220052,CA,Napa County,37
6.0,55.0,049060,7.0,R,4.0,4.0,12.0,38.215109,-122.220052,CA,Napa County,37
6.0,55.0,049130,1.0,U,2.0,,29.0,38.296521,-122.301691,CA,Napa County,37
6.0,55.0,049130,5.0,U,2.0,,29.0,38.296521,-122.301691,CA,Napa County,37
6.0,1.0,049090,1.0,U,1.0,,880.0,37.619599,-122.075838,CA,Alameda County,37
6.0,1.0,049090,5.0,U,1.0,,880.0,37.619599,-122.075838,CA,Alameda County,37
6.0,1.0,049140,1.0,R,1.0,,680.0,37.562171,-121.905357,CA,Alameda County,37
6.0,79.0,051480,1.0,R,4.0,,227.0,35.200739,-120.608983,CA,San Luis Obispo County,37
6.0,79.0,051480,5.0,R,4.0,,227.0,35.200739,-120.608983,CA,San Luis Obispo County,37
6.0,79.0,055070,1.0,U,2.0,3.0,101.0,35.38319,-120.630336,CA,San Luis Obispo County,37
6.0,79.0,055070,5.0,U,2.0,3.0,101.0,35.38319,-120.630336,CA,San Luis Obispo County,37
6.0,79.0,055310,3.0,U,3.0,4.0,46.0,35.644516,-120.643317,CA,San Luis Obispo County,37
6.0,79.0,055310,7.0,U,3.0,4.0,46.0,35.644516,-120.643317,CA,San Luis Obispo County,37
6.0,79.0,055340,1.0,U,2.0,,101.0,35.244679,-120.682159,CA,San Luis Obispo County,37
6.0,79.0,055340,5.0,U,2.0,,101.0,35.244679,-120.682159,CA,San Luis Obispo County,37
6.0,79.0,055400,1.0,U,2.0,,101.0,35.26607,-120.673515,CA,San Luis Obispo County,37
6.0,79.0,055400,5.0,U,2.0,,101.0,35.26607,-120.673515,CA,San Luis Obispo County,37
6.0,79.0,055550,1.0,U,2.0,,101.0,35.528674,-120.706334,CA,San Luis Obispo County,37
6.0,79.0,055550,5.0,U,2.0,,101.0,35.528674,-120.706334,CA,San Luis Obispo County,37
6.0,83.0,052270,3.0,U,3.0,,135.0,34.981297,-120.431434,CA,Santa Barbara County,37
6.0,83.0,052270,7.0,U,3.0,,135.0,34.981297,-120.431434,CA,Santa Barbara County,37
6.0,83.0,055020,1.0,U,2.0,,101.0,34.441239,-119.759986,CA,Santa Barbara County,37
6.0,83.0,055020,5.0,U,2.0,,101.0,34.441239,-119.759986,CA,Santa Barbara County,37
6.0,83.0,055490,1.0,U,2.0,3.0,101.0,34.426955,-119.727979,CA,Santa Barbara County,37
6.0,83.0,055490,5.0,U,2.0,3.0,101.0,34.426955,-119.727979,CA,Santa Barbara County,37
6.0,111.0,055010,1.0,U,2.0,,101.0,34.383779,-119.484607,CA,Ventura County,37
6.0,111.0,055010,5.0,U,2.0,,101.0,34.383779,-119.484607,CA,Ventura County,37
6.0,111.0,071390,1.0,U,2.0,,101.0,34.259477,-119.250619,CA,Ventura County,37
6.0,111.0,071390,5.0,U,2.0,,101.0,34.259477,-119.250619,CA,Ventura County,37
6.0,111.0,071590,3.0,R,3.0,,126.0,34.36361,-119.038253,CA,Ventura County,37
6.0,111.0,071590,7.0,R,3.0,,126.0,34.36361,-119.038253,CA,Ventura County,37
6.0,111.0,074570,1.0,U,2.0,,101.0,34.187245,-118.933321,CA,Ventura County,37
6.0,111.0,074570,5.0,U,2.0,,101.0,34.187245,-118.933321,CA,Ventura County,37
6.0,111.0,077580,1.0,U,2.0,,101.0,34.353979,-119.428717,CA,Ventura County,37
6.0,111.0,077580,5.0,U,2.0,,101.0,34.353979,-119.428717,CA,Ventura County,37
6.0,111.0,079040,3.0,U,2.0,,101.0,34.187245,-118.933321,CA,Ventura County,37
6.0,111.0,079040,7.0,U,2.0,,101.0,34.187245,-118.933321,CA,Ventura County,37
6.0,111.0,079070,3.0,R,3.0,,126.0,34.4065,-118.754349,CA,Ventura County,37
6.0,111.0,079070,7.0,R,3.0,,126.0,34.4065,-118.754349,CA,Ventura County,37
6.0,111.0,079080,5.0,U,2.0,,101.0,34.213697,-119.007741,CA,Ventura County,37
6.0,53.0,057410,1.0,R,2.0,,101.0,36.265617,-121.180182,CA,Monterey County,37
6.0,53.0,057410,5.0,R,2.0,,101.0,36.265617,-121.180182,CA,Monterey County,37
6.0,29.0,060200,1.0,U,3.0,,65.0,35.434624,-119.074584,CA,Kern County,37
6.0,29.0,060200,5.0,U,3.0,,65.0,35.434624,-119.074584,CA,Kern County,37
6.0,29.0,061590,1.0,R,1.0,,5.0,35.616292,-119.653022,CA,Kern County,37
6.0,29.0,061590,5.0,R,1.0,,5.0,35.616292,-119.653022,CA,Kern County,37
6.0,29.0,062010,1.0,R,1.0,10.0,5.0,35.355035,-119.336121,CA,Kern County,37
6.0,29.0,062010,5.0,R,1.0,10.0,5.0,35.355035,-119.336121,CA,Kern County,37
6.0,29.0,062020,1.0,U,2.0,4.0,99.0,35.310198,-119.034236,CA,Kern County,37
6.0,29.0,062020,5.0,U,2.0,4.0,99.0,35.310198,-119.034236,CA,Kern County,37
6.0,29.0,066010,1.0,U,2.0,4.0,99.0,35.31766,-119.036189,CA,Kern County,37
6.0,29.0,066010,5.0,U,2.0,4.0,99.0,35.31766,-119.036189,CA,Kern County,37
6.0,29.0,066030,1.0,U,2.0,,99.0,35.368138,-119.041749,CA,Kern County,37
6.0,29.0,066030,5.0,U,2.0,,99.0,35.368138,-119.041749,CA,Kern County,37
6.0,29.0,066210,1.0,R,3.0,,65.0,35.762028,-119.053239,CA,Kern County,37
6.0,29.0,066210,5.0,R,3.0,,65.0,35.762028,-119.053239,CA,Kern County,37
6.0,29.0,066310,1.0,R,1.0,,5.0,34.986214,-118.945229,CA,Kern County,37
6.0,29.0,066310,5.0,R,1.0,,5.0,34.986214,-118.945229,CA,Kern County,37
6.0,29.0,066400,1.0,R,1.0,,5.0,35.059342,-118.999197,CA,Kern County,37
6.0,29.0,066400,5.0,R,1.0,,5.0,35.059342,-118.999197,CA,Kern County,37
6.0,29.0,068140,3.0,U,2.0,,58.0,35.352581,-119.021282,CA,Kern County,37
6.0,29.0,068140,7.0,U,2.0,,58.0,35.352581,-119.021282,CA,Kern County,37
6.0,29.0,069530,3.0,R,2.0,,58.0,35.010272,-117.649779,CA,Kern County,37
6.0,29.0,069530,7.0,R,2.0,,58.0,35.010272,-117.649779,CA,Kern County,37
6.0,29.0,069540,1.0,R,3.0,4.0,14.0,35.312301,-117.986787,CA,Kern County,37
6.0,29.0,069540,5.0,R,3.0,4.0,14.0,35.312301,-117.986787,CA,Kern County,37
6.0,29.0,069690,3.0,R,2.0,4.0,58.0,35.116946,-118.203964,CA,Kern County,37
6.0,29.0,069690,7.0,R,2.0,4.0,58.0,35.116946,-118.203964,CA,Kern County,37
6.0,29.0,069700,3.0,R,2.0,4.0,58.0,35.116883,-118.203971,CA,Kern County,37
6.0,29.0,069700,7.0,R,2.0,4.0,58.0,35.116883,-118.203971,CA,Kern County,37
6.0,29.0,069720,3.0,R,2.0,4.0,58.0,35.329737,-118.807563,CA,Kern County,37
6.0,29.0,069720,7.0,R,2.0,4.0,58.0,35.329737,-118.807563,CA,Kern County,37
6.0,29.0,069900,5.0,R,1.0,,5.0,34.964818,-118.938341,CA,Kern County,37
6.0,29.0,096540,1.0,R,3.0,,395.0,35.380549,-117.648133,CA,Kern County,37
6.0,29.0,096540,5.0,R,3.0,,395.0,35.380549,-117.648133,CA,Kern County,37
6.0,29.0,099530,3.0,R,2.0,,58.0,35.010274,-117.649819,CA,Kern County,37
6.0,29.0,099530,7.0,R,2.0,,58.0,35.010274,-117.649819,CA,Kern County,37
6.0,29.0,099690,3.0,R,2.0,4.0,58.0,35.116944,-118.203949,CA,Kern County,37
6.0,29.0,099690,7.0,R,2.0,4.0,58.0,35.116944,-118.203949,CA,Kern County,37
6.0,29.0,118590,3.0,R,4.0,,166.0,35.059302,-118.999751,CA,Kern County,37
6.0,29.0,118590,7.0,R,4.0,,166.0,35.059302,-118.999751,CA,Kern County,37
6.0,29.0,119320,3.0,R,4.0,,166.0,35.059302,-118.999751,CA,Kern County,37
6.0,29.0,119320,7.0,R,4.0,,166.0,35.059302,-118.999751,CA,Kern County,37
6.0,31.0,060350,1.0,U,3.0,,41.0,36.282253,-119.808058,CA,Kings County,37
6.0,31.0,060350,5.0,U,3.0,,41.0,36.282253,-119.808058,CA,Kings County,37
6.0,31.0,062030,1.0,R,1.0,,5.0,35.981429,-119.960055,CA,Kings County,37
6.0,31.0,062030,5.0,R,1.0,,5.0,35.981429,-119.960055,CA,Kings County,37
6.0,31.0,062320,3.0,U,2.0,,198.0,36.314007,-119.693011,CA,Kings County,37
6.0,31.0,062320,7.0,U,2.0,,198.0,36.314007,-119.693011,CA,Kings County,37
6.0,19.0,060490,3.0,R,3.0,,180.0,36.735494,-119.880627,CA,Fresno County,37
6.0,19.0,060490,7.0,R,3.0,,180.0,36.735494,-119.880627,CA,Fresno County,37
6.0,19.0,066350,1.0,U,2.0,,99.0,36.778685,-119.845137,CA,Fresno County,37
6.0,19.0,066350,5.0,U,2.0,,99.0,36.778685,-119.845137,CA,Fresno County,37
6.0,19.0,066360,1.0,U,2.0,,99.0,36.80808,-119.886847,CA,Fresno County,37
6.0,19.0,066360,5.0,U,2.0,,99.0,36.80808,-119.886847,CA,Fresno County,37
6.0,19.0,066380,1.0,U,2.0,,99.0,36.793638,-119.865432,CA,Fresno County,37
6.0,19.0,066380,5.0,U,2.0,,99.0,36.793638,-119.865432,CA,Fresno County,37
6.0,19.0,068510,1.0,R,1.0,,5.0,36.639456,-120.622716,CA,Fresno County,37
6.0,19.0,068510,5.0,R,1.0,,5.0,36.639456,-120.622716,CA,Fresno County,37
6.0,19.0,068540,1.0,U,2.0,,99.0,36.706642,-119.773792,CA,Fresno County,37
6.0,19.0,068540,5.0,U,2.0,,99.0,36.706642,-119.773792,CA,Fresno County,37
6.0,19.0,129000,1.0,U,2.0,,99.0,36.778685,-119.845137,CA,Fresno County,37
6.0,19.0,129000,5.0,U,2.0,,99.0,36.778685,-119.845137,CA,Fresno County,37
6.0,107.0,060780,1.0,U,3.0,,63.0,36.26943,-119.313281,CA,Tulare County,107
6.0,107.0,060780,5.0,U,3.0,,63.0,36.26943,-119.313281,CA,Tulare County,107
6.0,107.0,066090,1.0,U,2.0,,99.0,36.240232,-119.345619,CA,Tulare County,107
6.0,107.0,066090,5.0,U,2.0,,99.0,36.240232,-119.345619,CA,Tulare County,107
6.0,107.0,066100,3.0,U,2.0,,198.0,36.32726,-119.390118,CA,Tulare County,107
6.0,107.0,066100,7.0,U,2.0,,198.0,36.32726,-119.390118,CA,Tulare County,107
6.0,107.0,066300,3.0,R,3.0,,198.0,36.395527,-119.021625,CA,Tulare County,107
6.0,107.0,066300,7.0,R,3.0,,198.0,36.395527,-119.021625,CA,Tulare County,107
6.0,107.0,066320,1.0,U,3.0,,65.0,36.123588,-119.055604,CA,Tulare County,107
6.0,107.0,066320,5.0,U,3.0,,65.0,36.123588,-119.055604,CA,Tulare County,107
6.0,107.0,066370,1.0,U,2.0,,99.0,35.877412,-119.270488,CA,Tulare County,107
6.0,107.0,066370,5.0,U,2.0,,99.0,35.877412,-119.270488,CA,Tulare County,107
6.0,107.0,066690,1.0,R,2.0,4.0,99.0,36.490061,-119.518575,CA,Tulare County,107
6.0,107.0,066690,5.0,R,2.0,4.0,99.0,36.490061,-119.518575,CA,Tulare County,107
6.0,107.0,069730,1.0,U,3.0,,65.0,36.123588,-119.055604,CA,Tulare County,107
6.0,107.0,069730,5.0,U,3.0,,65.0,36.123588,-119.055604,CA,Tulare County,107
6.0,39.0,061030,3.0,R,3.0,,152.0,37.083636,-120.269221,CA,Madera County,107
6.0,39.0,061030,7.0,R,3.0,,152.0,37.083636,-120.269221,CA,Madera County,107
6.0,39.0,066790,1.0,R,2.0,,99.0,36.848548,-119.943114,CA,Madera County,107
6.0,39.0,066790,5.0,R,2.0,,99.0,36.848548,-119.943114,CA,Madera County,107
6.0,39.0,069920,1.0,R,2.0,4.0,99.0,37.140116,-120.271453,CA,Madera County,107
6.0,37.0,070270,1.0,U,1.0,,5.0,34.022304,-118.198344,CA,Los Angeles County,37
6.0,37.0,070270,5.0,U,1.0,,5.0,34.022304,-118.198344,CA,Los Angeles County,37
6.0,37.0,070290,1.0,U,1.0,,5.0,34.066462,-118.216296,CA,Los Angeles County,37
6.0,37.0,070290,5.0,U,1.0,,5.0,34.066462,-118.216296,CA,Los Angeles County,37
6.0,37.0,070300,1.0,U,1.0,,5.0,34.088599,-118.23658,CA,Los Angeles County,37
6.0,37.0,070300,5.0,U,1.0,,5.0,34.088599,-118.23658,CA,Los Angeles County,37
6.0,37.0,070340,1.0,U,1.0,,5.0,34.285936,-118.461123,CA,Los Angeles County,37
6.0,37.0,070340,5.0,U,1.0,,5.0,34.285936,-118.461123,CA,Los Angeles County,37
6.0,37.0,070390,1.0,U,1.0,,710.0,33.895566,-118.187673,CA,Los Angeles County,37
6.0,37.0,070390,5.0,U,1.0,,710.0,33.895566,-118.187673,CA,Los Angeles County,37
6.0,37.0,070420,1.0,U,1.0,,710.0,34.044083,-118.170037,CA,Los Angeles County,37
6.0,37.0,070420,5.0,U,1.0,,710.0,34.044083,-118.170037,CA,Los Angeles County,37
6.0,37.0,070480,3.0,U,1.0,,10.0,34.071822,-117.946162,CA,Los Angeles County,37
6.0,37.0,070480,7.0,U,1.0,,10.0,34.071822,-117.946162,CA,Los Angeles County,37
6.0,37.0,070540,3.0,U,1.0,,10.0,34.081573,-117.730235,CA,Los Angeles County,37
6.0,37.0,070540,7.0,U,1.0,,10.0,34.081573,-117.730235,CA,Los Angeles County,37
6.0,37.0,070590,1.0,U,2.0,,110.0,34.064758,-118.245601,CA,Los Angeles County,37
6.0,37.0,070590,5.0,U,2.0,,110.0,34.064758,-118.245601,CA,Los Angeles County,37
6.0,37.0,070980,3.0,U,2.0,,60.0,34.031759,-118.187476,CA,Los Angeles County,37
6.0,37.0,070980,7.0,U,2.0,,60.0,34.031759,-118.187476,CA,Los Angeles County,37
6.0,37.0,071000,3.0,U,2.0,,60.0,34.038671,-118.045595,CA,Los Angeles County,37
6.0,37.0,071000,7.0,U,2.0,,60.0,34.038671,-118.045595,CA,Los Angeles County,37
