,index,measurement_tstamp,travel_time_all,speed_all,travel_time_pass,speed_pass,travel_time_truck,speed_truck,year,month,day,hour,weekday,dow,peaking,tmc,road,direction,start_latitude,start_longitude,end_latitude,end_longitude,tmc_length,road_order,f_system,faciltype,thrulanes,route_numb,route_sign,aadt,aadt_singl,aadt_combi,nhs,isprimary,active_start_date,active_end_date,dir_num,urban_rural,state,county,COUNTY_ID,repcty,PCT_TYPE10,PCT_TYPE25,PCT_TYPE40,PCT_TYPE50,PCT_TYPE60,PCT_NOISE_AUTO,PCT_NOISE_MED_TRUCK,PCT_NOISE_HVY_TRUCK,PCT_NOISE_BUS,PCT_NOISE_MC,tier,VOLUME_MODIFIER,tier_volume,dayid,monthid,hourid,roadtypeid,avgspeedbinid,avgspeedbinid_pass,avgspeedbinid_truck,monthid3,VMT,MAADT,10_100,10_110,10_2,10_3,10_5,10_6,10_87,10_90,10_98,25_100,25_110,25_2,25_3,25_5,25_6,25_87,25_90,25_98,40_100,40_110,40_2,40_3,40_5,40_6,40_87,40_90,40_98,50_100,50_110,50_2,50_3,50_5,50_6,50_87,50_90,50_98,60_100,60_110,60_2,60_3,60_5,60_6,60_87,60_90,60_98
790,790,2020-02-02 22:00:00,38.4,70.09791,38.4,70.09791,,,2020,2,2,22,7,WE,AM,129+04132,I-93,NB,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,2,8,93,2,91660.5,4803,6097,1,1,2020-01-01 00:00:00-05:00,2021-01-01 00:00:00-05:00,1,U,25,17,25017,17.0,8.484859e-06,0.03170307,7.393948e-05,9.939406e-05,0.00016121232,0.03170307,8.969708e-05,0.0001709093,7.393948e-05,8.484859e-06,1.0,1.1759315872560168,1,2,2,23,4.0,15.0,15.0,15.0,120102.0,2582.695823643332,107786.47725368012,0.0169623797604192,0.01399231730223,5.2409000396728525,0.2730949918429057,0.0069178665677706,0.0004123966597641,0.2715418696122166,134.18733723958334,134.4604554020334,0.0068993222183094,0.0040236317831247,0.8688902500536123,0.0906800980699134,0.0016697527406402,0.0003174059451608,0.0163523101137319,118.30269655957908,118.43615721013238,0.0668756963330431,0.0516674862278103,0.5793336359072122,1.7410969634346618,0.0126705647604304,0.0005068828591202,0.0893058136276864,453.4005769226872,453.8237924689836,0.0624731805155987,0.0466628605484561,1.2724331788236338,0.9244190693253548,0.0067764976257513,0.0007110638049662,0.0877834740345192,294.8758847616033,295.2386209912836,0.0579212236553675,0.042647081944163,0.2678995115854891,1.302386347718581,0.0081702563605492,0.0003943549562767,0.0434646538590452,575.9307220758517,576.2245474958689
791,791,2020-02-02 23:00:00,38.62,69.69859,38.47,69.97036,40.59,66.315834,2020,2,2,23,7,WE,AM,129+04132,I-93,NB,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,2,8,93,2,91660.5,4803,6097,1,1,2020-01-01 00:00:00-05:00,2021-01-01 00:00:00-05:00,1,U,25,17,25017,17.0,4.848491e-06,0.028281247,6.787887e-05,0.00013212138,0.00015151534,0.028281247,0.000118788026,0.00016484868,6.787887e-05,4.848491e-06,1.0,1.1759315872560168,1,2,2,24,4.0,15.0,15.0,14.0,120102.0,2307.9947990579935,107786.47725368012,0.0169623797604192,0.01399231730223,5.2409000396728525,0.2730949918429057,0.0069178665677706,0.0004123966597641,0.2715418696122166,134.18733723958334,134.4604554020334,0.0068993222183094,0.0040236317831247,0.8688902500536123,0.0906800980699134,0.0016697527406402,0.0003174059451608,0.0163523101137319,118.30269655957908,118.43615721013238,0.0707388527965963,0.0531903039171644,0.5891038929575582,1.6522955022153196,0.0132397903938562,0.0005458714962502,0.0945858688830784,429.1290290668781,429.5762848289866,0.0670540167967553,0.0493403580681716,1.2599203570157436,0.9104280875214108,0.007273102804045,0.0007657598159551,0.0933224650393826,292.3571397323429,292.7472604341739,0.0595011658573781,0.0425497870474008,0.2773261164663114,1.2454283901747754,0.0088404392506578,0.0004246888201484,0.0458950623476264,548.1225769507874,548.4398797092972
792,792,2020-02-03 00:00:00,40.4,66.627716,39.79,67.64915,43.07,62.497322,2020,2,3,0,1,WD,AM,129+04132,I-93,NB,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,2,8,93,2,91660.5,4803,6097,1,1,2020-01-01 00:00:00-05:00,2021-01-01 00:00:00-05:00,1,U,25,17,25017,17.0,5.1611364e-06,0.011507041,4.128909e-05,0.00014279144,0.00020931276,0.011507041,0.00010322273,0.00024888146,4.128909e-05,5.1611364e-06,1.0,1.3809133458504443,1,5,2,1,4.0,14.0,15.0,13.0,120102.0,1126.7655212300615,126575.20773732466,0.0169623797604192,0.01399231730223,5.2409000396728525,0.2730949918429057,0.0069178665677706,0.0004123966597641,0.2715418696122166,134.18733723958334,134.4604554020334,0.0068993222183094,0.0040236317831247,0.8688902500536123,0.0906800980699134,0.0016697527406402,0.0003174059451608,0.0163523101137319,118.30269655957908,118.43615721013238,0.0750493228423352,0.0548585850338552,0.6010009519972308,1.5586626911603878,0.0139036351680225,0.0005913616075547,0.1007707881517224,403.62063475332326,404.0959331901937,0.072514789787485,0.0526355378265511,1.2564346356513625,0.8981620402673204,0.0078483666246626,0.0008295730901105,0.0999170237391228,290.71849823024013,291.1404815872923,0.061057018568289,0.0422168116909115,0.2880741014329577,1.1794027147622108,0.0096224833356598,0.0004600784630212,0.0487704561762751,515.6701941579278,516.0148906315131
793,793,2020-02-03 01:00:00,41.94,64.1812,40.91,65.797104,43.52,61.851093,2020,2,3,1,1,WD,AM,129+04132,I-93,NB,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,2,8,93,2,91660.5,4803,6097,1,1,2020-01-01 00:00:00-05:00,2021-01-01 00:00:00-05:00,1,U,25,17,25017,17.0,9.175354e-06,0.0066119893,2.752606e-05,0.0001760521,0.0002540426,0.0066119893,0.00014107107,0.00028902365,2.752606e-05,9.175354e-06,1.0,1.3809133458504443,1,5,2,2,4.0,14.0,14.0,13.0,120102.0,669.9481154963067,126575.20773732466,0.0177959831198677,0.0145027926773763,5.325666745503743,0.2818646629651387,0.0070652663707733,0.0004441199901824,0.2816129740094766,131.47266642252603,131.7587142132688,0.0075065839800327,0.0040660316471327,0.7766650108313048,0.0815785016421773,0.0014168487929964,0.000341821286448,0.0152996254709035,114.25750365648145,114.39322207993324,0.0750493228423352,0.0548585850338552,0.6010009519972308,1.5586626911603878,0.0139036351680225,0.0005913616075547,0.1007707881517224,403.62063475332326,404.0959331901937,0.072514789787485,0.0526355378265511,1.2564346356513625,0.8981620402673204,0.0078483666246626,0.0008295730901105,0.0999170237391228,290.71849823024013,291.1404815872923,0.061057018568289,0.0422168116909115,0.2880741014329577,1.1794027147622108,0.0096224833356598,0.0004600784630212,0.0487704561762751,515.6701941579278,516.0148906315131
794,794,2020-02-03 02:00:00,43.64,61.68102,43.0,62.59906,45.3,59.420742,2020,2,3,2,1,WD,AM,129+04132,I-93,NB,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,2,8,93,2,91660.5,4803,6097,1,1,2020-01-01 00:00:00-05:00,2021-01-01 00:00:00-05:00,1,U,25,17,25017,17.0,1.0895732e-05,0.004161023,2.924644e-05,0.00027927483,0.00028328903,0.004161023,0.00022594308,0.00033662078,2.924644e-05,1.0895732e-05,1.0,1.3809133458504443,1,5,2,3,4.0,13.0,14.0,13.0,120102.0,450.8472884634253,126575.20773732466,0.0177959831198677,0.0145027926773763,5.325666745503743,0.2818646629651387,0.0070652663707733,0.0004441199901824,0.2816129740094766,131.47266642252603,131.7587142132688,0.0075065839800327,0.0040660316471327,0.7766650108313048,0.0815785016421773,0.0014168487929964,0.000341821286448,0.0152996254709035,114.25750365648145,114.39322207993324,0.0750493228423352,0.0548585850338552,0.6010009519972308,1.5586626911603878,0.0139036351680225,0.0005913616075547,0.1007707881517224,403.62063475332326,404.0959331901937,0.072514789787485,0.0526355378265511,1.2564346356513625,0.8981620402673204,0.0078483666246626,0.0008295730901105,0.0999170237391228,290.71849823024013,291.1404815872923,0.061057018568289,0.0422168116909115,0.2880741014329577,1.1794027147622108,0.0096224833356598,0.0004600784630212,0.0487704561762751,515.6701941579278,516.0148906315131
795,795,2020-02-03 03:00:00,42.11,63.9221,42.2,63.785774,42.73,62.99461,2020,2,3,3,1,WD,AM,129+04132,I-93,NB,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,2,8,93,2,91660.5,4803,6097,1,1,2020-01-01 00:00:00-05:00,2021-01-01 00:00:00-05:00,1,U,25,17,25017,17.0,1.2616111e-05,0.0037762315,4.415639e-05,0.00031597624,0.0003435023,0.0037762315,0.00025518952,0.00040428902,4.415639e-05,1.2616111e-05,1.0,1.3809133458504443,1,5,2,4,4.0,14.0,14.0,14.0,120102.0,425.17608388356774,126575.20773732466,0.0177959831198677,0.0145027926773763,5.325666745503743,0.2818646629651387,0.0070652663707733,0.0004441199901824,0.2816129740094766,131.47266642252603,131.7587142132688,0.0075065839800327,0.0040660316471327,0.7766650108313048,0.0815785016421773,0.0014168487929964,0.000341821286448,0.0152996254709035,114.25750365648145,114.39322207993324,0.0707388527965963,0.0531903039171644,0.5891038929575582,1.6522955022153196,0.0132397903938562,0.0005458714962502,0.0945858688830784,429.1290290668781,429.5762848289866,0.0670540167967553,0.0493403580681716,1.2599203570157436,0.9104280875214108,0.007273102804045,0.0007657598159551,0.0933224650393826,292.3571397323429,292.7472604341739,0.0595011658573781,0.0425497870474008,0.2773261164663114,1.2454283901747754,0.0088404392506578,0.0004246888201484,0.0458950623476264,548.1225769507874,548.4398797092972
796,796,2020-02-03 04:00:00,40.3,66.793045,40.21,66.94254,40.4,66.627716,2020,2,3,4,1,WD,AM,129+04132,I-93,NB,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,2,8,93,2,91660.5,4803,6097,1,1,2020-01-01 00:00:00-05:00,2021-01-01 00:00:00-05:00,1,U,25,17,25017,17.0,1.6056869e-05,0.007429169,4.300947e-05,0.00034809,0.00048629375,0.007429169,0.00024544072,0.000588943,4.300947e-05,1.6056869e-05,1.0,1.3809133458504443,1,5,2,5,4.0,14.0,14.0,14.0,120102.0,787.6665974931452,126575.20773732466,0.0177959831198677,0.0145027926773763,5.325666745503743,0.2818646629651387,0.0070652663707733,0.0004441199901824,0.2816129740094766,131.47266642252603,131.7587142132688,0.0075065839800327,0.0040660316471327,0.7766650108313048,0.0815785016421773,0.0014168487929964,0.000341821286448,0.0152996254709035,114.25750365648145,114.39322207993324,0.0707388527965963,0.0531903039171644,0.5891038929575582,1.6522955022153196,0.0132397903938562,0.0005458714962502,0.0945858688830784,429.1290290668781,429.5762848289866,0.0670540167967553,0.0493403580681716,1.2599203570157436,0.9104280875214108,0.007273102804045,0.0007657598159551,0.0933224650393826,292.3571397323429,292.7472604341739,0.0595011658573781,0.0425497870474008,0.2773261164663114,1.2454283901747754,0.0088404392506578,0.0004246888201484,0.0458950623476264,548.1225769507874,548.4398797092972
797,797,2020-02-03 05:00:00,39.64,67.905136,39.47,68.19761,42.23,63.74046,2020,2,3,5,1,WD,AM,129+04132,I-93,NB,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,2,8,93,2,91660.5,4803,6097,1,1,2020-01-01 00:00:00-05:00,2021-01-01 00:00:00-05:00,1,U,25,17,25017,17.0,2.98199e-05,0.020205276,6.6521316e-05,0.00048055916,0.00076155434,0.020205276,0.00033547386,0.0009066396,6.6521316e-05,2.98199e-05,1.0,1.3809133458504443,1,5,2,6,4.0,15.0,15.0,14.0,120102.0,2038.9345324199278,126575.20773732466,0.0169623797604192,0.01399231730223,5.2409000396728525,0.2730949918429057,0.0069178665677706,0.0004123966597641,0.2715418696122166,134.18733723958334,134.4604554020334,0.0068993222183094,0.0040236317831247,0.8688902500536123,0.0906800980699134,0.0016697527406402,0.0003174059451608,0.0163523101137319,118.30269655957908,118.43615721013238,0.0707388527965963,0.0531903039171644,0.5891038929575582,1.6522955022153196,0.0132397903938562,0.0005458714962502,0.0945858688830784,429.1290290668781,429.5762848289866,0.0670540167967553,0.0493403580681716,1.2599203570157436,0.9104280875214108,0.007273102804045,0.0007657598159551,0.0933224650393826,292.3571397323429,292.7472604341739,0.0595011658573781,0.0425497870474008,0.2773261164663114,1.2454283901747754,0.0088404392506578,0.0004246888201484,0.0458950623476264,548.1225769507874,548.4398797092972
798,798,2020-02-03 06:00:00,40.93,65.76495,40.67,66.18539,43.23,62.26601,2020,2,3,6,1,WD,AM,129+04132,I-93,NB,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,2,8,93,2,91660.5,4803,6097,1,1,2020-01-01 00:00:00-05:00,2021-01-01 00:00:00-05:00,1,U,25,17,25017,17.0,4.0715633e-05,0.03973043,0.00013132225,0.0007804785,0.0008102984,0.03973043,0.00051152596,0.001079251,0.00013132225,4.0715633e-05,1.0,1.3809133458504443,1,5,2,7,4.0,14.0,14.0,13.0,120102.0,3926.990531486882,126575.20773732466,0.0177959831198677,0.0145027926773763,5.325666745503743,0.2818646629651387,0.0070652663707733,0.0004441199901824,0.2816129740094766,131.47266642252603,131.7587142132688,0.0075065839800327,0.0040660316471327,0.7766650108313048,0.0815785016421773,0.0014168487929964,0.000341821286448,0.0152996254709035,114.25750365648145,114.39322207993324,0.0750493228423352,0.0548585850338552,0.6010009519972308,1.5586626911603878,0.0139036351680225,0.0005913616075547,0.1007707881517224,403.62063475332326,404.0959331901937,0.072514789787485,0.0526355378265511,1.2564346356513625,0.8981620402673204,0.0078483666246626,0.0008295730901105,0.0999170237391228,290.71849823024013,291.1404815872923,0.061057018568289,0.0422168116909115,0.2880741014329577,1.1794027147622108,0.0096224833356598,0.0004600784630212,0.0487704561762751,515.6701941579278,516.0148906315131
799,799,2020-02-03 07:00:00,42.22,63.755558,42.23,63.74046,49.3,54.599586,2020,2,3,7,1,WD,AM,129+04132,I-93,NB,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,2,8,93,2,91660.5,4803,6097,1,1,2020-01-01 00:00:00-05:00,2021-01-01 00:00:00-05:00,1,U,25,17,25017,17.0,5.562558e-05,0.062146965,0.00016630329,0.00086363015,0.00076270127,0.062146965,0.0005344644,0.0010918671,0.00016630329,5.562558e-05,1.0,1.3809133458504443,1,5,2,8,4.0,14.0,14.0,12.0,120102.0,6056.615528541235,126575.20773732466,0.0177959831198677,0.0145027926773763,5.325666745503743,0.2818646629651387,0.0070652663707733,0.0004441199901824,0.2816129740094766,131.47266642252603,131.7587142132688,0.0075065839800327,0.0040660316471327,0.7766650108313048,0.0815785016421773,0.0014168487929964,0.000341821286448,0.0152996254709035,114.25750365648145,114.39322207993324,0.082371841309516,0.0593146521642263,0.6439083013752259,1.5697162805728813,0.0152661578901334,0.0006451231250746,0.107923569644298,411.02417029464544,411.5447477791114,0.0790940772376372,0.0571899384739061,1.3682355300172482,0.9547928936257456,0.0085373058808833,0.0009049896305419,0.1095690940102623,310.0340671046376,310.4938973136041,0.07098683189606,0.0464148419638969,0.3010657309285302,1.180913570599334,0.0104851720054975,0.0005019058177839,0.0518173572854202,511.8145754665056,512.1903548821341
800,800,2020-02-03 08:00:00,42.63,63.14238,42.58,63.216526,45.18,59.578568,2020,2,3,8,1,WD,AM,129+04132,I-93,NB,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,2,8,93,2,91660.5,4803,6097,1,1,2020-01-01 00:00:00-05:00,2021-01-01 00:00:00-05:00,1,U,25,17,25017,17.0,5.275828e-05,0.055862993,0.00014451183,0.0009324453,0.0009399003,0.055862993,0.0006004122,0.0012719334,0.00014451183,5.275828e-05,1.0,1.3809133458504443,1,5,2,9,4.0,14.0,14.0,13.0,120102.0,5482.839071670063,126575.20773732466,0.0193549500545486,0.0158818591347273,5.325666745503743,0.2818646629651387,0.0070652663707733,0.0004441199901824,0.2816029717844988,131.47266642252603,131.7587142132688,0.0079324004866644,0.0044427282550952,0.7766650222289555,0.0815783544809613,0.0014168487924569,0.0003418214442795,0.0152938932745892,114.25750365648145,114.3932221288497,0.0751212192335342,0.0549221887646215,0.6009998634242953,1.5586616014724368,0.0139036351618109,0.0005913616075547,0.100770581732545,403.62063475332326,404.0959331900633,0.0737990007844591,0.0537715762843916,1.2564348853402298,0.898163073689154,0.0078483666203705,0.0008295730901105,0.0999145546312467,290.71849823024013,291.14048158720215,0.0610570071489342,0.0422168002715567,0.2880739877884173,1.1794027147622108,0.0096224833344449,0.0004600784630212,0.0487704525444496,515.6701941579278,516.0148906314877
801,801,2020-02-03 09:00:00,40.98,65.684715,40.58,66.33218,43.58,61.765938,2020,2,3,9,1,WD,AM,129+04132,I-93,NB,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,2,8,93,2,91660.5,4803,6097,1,1,2020-01-01 00:00:00-05:00,2021-01-01 00:00:00-05:00,1,U,25,17,25017,17.0,4.9890987e-05,0.04478949,0.0001548341,0.0011652699,0.0011176728,0.04478949,0.00074263016,0.0015403125,0.0001548341,4.9890987e-05,1.0,1.3809133458504443,1,5,2,10,4.0,14.0,14.0,13.0,120102.0,4474.389634714797,126575.20773732466,0.0193549500545486,0.0158818591347273,5.325666745503743,0.2818646629651387,0.0070652663707733,0.0004441199901824,0.2816029717844988,131.47266642252603,131.7587142132688,0.0079324004866644,0.0044427282550952,0.7766650222289555,0.0815783544809613,0.0014168487924569,0.0003418214442795,0.0152938932745892,114.25750365648145,114.3932221288497,0.0751212192335342,0.0549221887646215,0.6009998634242953,1.5586616014724368,0.0139036351618109,0.0005913616075547,0.100770581732545,403.62063475332326,404.0959331900633,0.0737990007844591,0.0537715762843916,1.2564348853402298,0.898163073689154,0.0078483666203705,0.0008295730901105,0.0999145546312467,290.71849823024013,291.14048158720215,0.0610570071489342,0.0422168002715567,0.2880739877884173,1.1794027147622108,0.0096224833344449,0.0004600784630212,0.0487704525444496,515.6701941579278,516.0148906314877
802,802,2020-02-03 10:00:00,40.69,66.152855,40.43,66.57827,43.82,61.42765,2020,2,3,10,1,WD,AM,129+04132,I-93,NB,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,2,8,93,2,91660.5,4803,6097,1,1,2020-01-01 00:00:00-05:00,2021-01-01 00:00:00-05:00,1,U,25,17,25017,17.0,6.078672e-05,0.044017613,0.00016286253,0.001404976,0.0012409666,0.044017613,0.00090319884,0.0017427438,0.00016286253,6.078672e-05,1.0,1.3809133458504443,1,5,2,11,4.0,14.0,14.0,13.0,120102.0,4437.483198812604,126575.20773732466,0.0177959831198677,0.0145027926773763,5.325666745503743,0.2818646629651387,0.0070652663707733,0.0004441199901824,0.2816129740094766,131.47266642252603,131.7587142132688,0.0075065839800327,0.0040660316471327,0.7766650108313048,0.0815785016421773,0.0014168487929964,0.000341821286448,0.0152996254709035,114.25750365648145,114.39322207993324,0.0750493228423352,0.0548585850338552,0.6010009519972308,1.5586626911603878,0.0139036351680225,0.0005913616075547,0.1007707881517224,403.62063475332326,404.0959331901937,0.072514789787485,0.0526355378265511,1.2564346356513625,0.8981620402673204,0.0078483666246626,0.0008295730901105,0.0999170237391228,290.71849823024013,291.1404815872923,0.061057018568289,0.0422168116909115,0.2880741014329577,1.1794027147622108,0.0096224833356598,0.0004600784630212,0.0487704561762751,515.6701941579278,516.0148906315131
803,803,2020-02-03 11:00:00,40.91,65.797104,40.68,66.16911,42.61,63.172016,2020,2,3,11,1,WD,AM,129+04132,I-93,NB,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,2,8,93,2,91660.5,4803,6097,1,1,2020-01-01 00:00:00-05:00,2021-01-01 00:00:00-05:00,1,U,25,17,25017,17.0,5.275828e-05,0.046965193,0.00015942178,0.0016498433,0.001335014,0.046965193,0.0010809713,0.0019038859,0.00015942178,5.275828e-05,1.0,1.3809133458504443,1,5,2,12,4.0,14.0,14.0,14.0,120102.0,4747.437112338736,126575.20773732466,0.0177959831198677,0.0145027926773763,5.325666745503743,0.2818646629651387,0.0070652663707733,0.0004441199901824,0.2816129740094766,131.47266642252603,131.7587142132688,0.0075065839800327,0.0040660316471327,0.7766650108313048,0.0815785016421773,0.0014168487929964,0.000341821286448,0.0152996254709035,114.25750365648145,114.39322207993324,0.0707388527965963,0.0531903039171644,0.5891038929575582,1.6522955022153196,0.0132397903938562,0.0005458714962502,0.0945858688830784,429.1290290668781,429.5762848289866,0.0670540167967553,0.0493403580681716,1.2599203570157436,0.9104280875214108,0.007273102804045,0.0007657598159551,0.0933224650393826,292.3571397323429,292.7472604341739,0.0595011658573781,0.0425497870474008,0.2773261164663114,1.2454283901747754,0.0088404392506578,0.0004246888201484,0.0458950623476264,548.1225769507874,548.4398797092972
804,804,2020-02-03 12:00:00,40.27,66.842804,40.03,67.24356,41.9,64.24247,2020,2,3,12,1,WD,AM,129+04132,I-93,NB,42.45939,-71.10194,42.46937,-71.10722,0.747711,69.0,1,2,8,93,2,91660.5,4803,6097,1,1,2020-01-01 00:00:00-05:00,2021-01-01 00:00:00-05:00,1,U,25,17,25017,17.0,4.530331e-05,0.05207931,0.00014508527,0.0015729996,0.001142905,0.05207931,0.0010230519,0.0016928527,0.00014508527,4.530331e-05,1.0,1.3809133458504443,1,5,2,13,4.0,14.0,14.0,14.0,120102.0,5203.9294506387,126575.20773732466,0.0164662171543265,0.0133264602433579,5.325666745503743,0.2818646629651387,0.0070652663707733,0.0004441199901824,0.2816249293246073,131.47266642252603,131.7587142132688,0.0071433689091408,0.0037447242299265,0.7766650222289555,0.0815785016371941,0.0014168486339832,0.0003418214442795,0.0153063368641912,114.25750365648145,114.39322212552176,0.070674790805822,0.0531336350784479,0.5891038879101262,1.6522944136420576,0.0132397903889271,0.0005458714962502,0.0945862145085622,429.1290290668781,429.5762848288831,0.0660230093867571,0.0484283118370313,1.2599199194646675,0.910428088986372,0.0072731023408172,0.0007657595098515,0.09332482935131,292.3571397323429,292.747260329554,0.0595011658573781,0.0425497870474008,0.2773261142629774,1.2454283880215171,0.0088404392506578,0.0004246888201484,0.0458950669206819,548.1225769507874,548.4398797092972
